gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_True,MultipleLines_No phone service,InternetService_Fiber optic,InternetService_No,OnlineSecurity_True,OnlineSecurity_No internet service,OnlineBackup_True,OnlineBackup_No internet service,DeviceProtection_True,DeviceProtection_No internet service,TechSupport_True,TechSupport_No internet service,StreamingTV_True,StreamingTV_No internet service,StreamingMovies_True,StreamingMovies_No internet service,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,1,1,69,1,0,19.75,1375.4,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,72,1,0,109.69999694824219,8129.3,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,0,1,1,59,1,0,19.299999237060547,1192.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,0,20,1,1,96.55000305175781,1901.65,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,1,1,24,1,1,24.100000381469727,587.4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,59,1,1,111.3499984741211,6519.75,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,72,1,1,112.25,8041.65,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,1,1,1,0,20.75,20.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,0,27,1,1,101.9000015258789,2681.15,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,14,1,1,80.05000305175781,1112.3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,1,71,1,0,105.55000305175781,7405.5,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
1,0,0,1,13,1,1,78.30000305175781,1033.95,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,0,0,0,44,1,0,68.8499984741211,2958.95,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,33,1,1,79.94999694824219,2684.85,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,1,1,72,0,1,55.45000076293945,4179.2,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0
1,0,0,0,1,1,0,79.9000015258789,79.9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,19,1,1,106.5999984741211,1934.45,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,64,1,1,102.44999694824219,6654.1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,2,1,1,46.0,84.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,1,0,0,25.25,25.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,61,1,0,19.75,1124.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,1,29,1,0,20.0,540.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,1,1,0,23,1,0,86.80000305175781,1975.85,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,1,0,57,0,1,58.75,3437.45,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,1,72,0,0,45.25,3139.8,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,66,0,1,56.599998474121094,3789.2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
1,0,1,1,65,1,1,84.19999694824219,5324.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,0,0,8,1,1,80.0,624.6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,0,0,4,1,1,70.1500015258789,268.35,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,71,1,0,24.75,1836.9,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,1,1,1,1,20.200000762939453,20.2,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
1,0,1,0,4,1,0,50.04999923706055,179.35,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,12,1,1,19.350000381469727,219.35,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0
1,0,0,0,24,0,1,50.599998474121094,1288.75,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
0,0,1,1,31,1,1,81.1500015258789,2545.75,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,0,1,1,0,55.20000076293945,55.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,0,0,0,30,1,1,89.9000015258789,2723.15,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,0,1,1,47,1,1,85.30000305175781,4107.25,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,54,1,1,108.0,5760.65,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,50,1,1,93.5,4747.5,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,0,0,0,1,1,1,84.5999984741211,84.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,72,1,0,20.25,1566.9,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,0,0,29,1,0,25.149999618530273,702.0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
1,0,0,0,2,1,1,54.400001525878906,114.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10,0,1,29.600000381469727,299.05,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,0,1,0,18,1,1,73.1500015258789,1305.95,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,11,1,1,95.0,1120.3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,16,1,0,19.75,284.35,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,72,1,0,86.5999984741211,6350.5,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,72,1,0,109.19999694824219,7878.3,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,41,1,1,74.69999694824219,3187.65,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0
0,1,1,0,65,1,0,94.4000015258789,6126.15,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0,1,0,0,13,1,1,54.79999923706055,731.3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,4,1,0,75.3499984741211,273.4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,41,1,0,65.0,2531.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
1,1,0,0,15,1,1,74.4000015258789,1074.3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1,1,1,48.54999923706055,48.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,42,1,1,99.0,4298.45,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
0,0,1,0,51,1,1,93.5,4619.55,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,0,1,1,2,1,0,70.4000015258789,147.15,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,1,0,0,40.20000076293945,40.2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,1,32,1,0,83.69999694824219,2633.3,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,10,1,1,19.850000381469727,193.05,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,67,0,1,59.54999923706055,4103.9,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,1,1,61,1,0,115.0999984741211,7008.15,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,0,50,1,0,114.3499984741211,5791.1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,1,0,2,1,1,44.599998474121094,80.55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1,1,0,29,0,1,45.0,1228.65,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,3,0,1,41.150001525878906,132.2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,1,0,0,13,1,1,106.9000015258789,1364.3,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,57,1,1,89.8499984741211,4925.35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,0,0,0,31,0,1,49.849998474121094,1520.1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,45,1,0,113.30000305175781,5032.25,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
0,0,1,1,61,1,0,88.0999984741211,5526.75,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,0,0,0,50,1,0,24.899999618530273,1195.25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,1,0,0,19,1,1,105.0,2007.25,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,59,1,0,19.350000381469727,1099.6,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,1,0,71,1,1,24.25,1732.95,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,1,0,0,16,1,1,94.44999694824219,1511.2,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,0,57,1,1,59.75,3450.15,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,24.799999237060547,24.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,20,1,0,107.05000305175781,2172.05,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,1,1,0,70.5999984741211,70.6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,5,1,1,85.4000015258789,401.1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,52,1,1,105.05000305175781,5624.85,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,1,1,0,21,1,1,64.94999694824219,1339.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,0,0,0,14,0,1,55.0,771.95,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0
0,0,0,0,5,1,0,50.54999923706055,244.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,6,1,0,55.150001525878906,322.9,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,10,1,0,51.20000076293945,498.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,1,1,0,25.399999618530273,25.4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,68,1,0,54.45000076293945,3687.75,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,18,1,0,95.1500015258789,1779.95,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0,0,0,22,1,1,76.0,1783.6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,20,1,1,44.349998474121094,927.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,1,1,0,70.0,70.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,8,1,1,74.5,606.55,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,10,1,1,44.849998474121094,435.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1,0,0,24,1,1,76.0999984741211,1712.7,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,35,1,0,61.20000076293945,2021.2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,23,1,0,86.80000305175781,1940.8,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,6,1,1,89.3499984741211,567.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,12,1,0,19.700000762939453,220.35,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,0,0,1,1,0,20.25,20.25,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,1,1,71,1,0,76.05000305175781,5436.45,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,1,1,0,35,1,1,100.80000305175781,3437.5,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,40,1,1,74.55000305175781,3015.75,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,0,0,1,1,1,1,73.5999984741211,73.6,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,23,1,1,64.9000015258789,1509.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
0,1,0,0,4,1,1,95.44999694824219,396.1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,0,4,1,1,90.4000015258789,356.65,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,68,0,0,60.29999923706055,4109.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,0,1,38,1,1,81.8499984741211,3141.7,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,52,1,0,24.799999237060547,1229.1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,1,1,0,32,1,1,74.9000015258789,2303.35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,1,29,1,0,75.55000305175781,2054.4,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1
1,1,1,1,38,1,0,101.1500015258789,3741.85,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,48,1,1,78.75,3682.45,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,0,0,0,1,1,1,19.25,19.25,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,0,0,0,22,1,1,89.05000305175781,1886.25,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,43,1,0,115.05000305175781,4895.1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,1,0,5,1,1,69.3499984741211,341.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,5,1,1,80.5999984741211,415.55,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,51,1,0,110.05000305175781,5686.4,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,71,1,1,19.899999618530273,1355.1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
0,0,1,1,38,1,0,80.30000305175781,3058.65,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0
1,1,1,0,24,1,1,93.1500015258789,2231.05,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,0,35,1,1,91.5,3236.35,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,1,0,0,54,1,0,82.44999694824219,4350.1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
0,0,1,1,72,0,1,60.0,4264.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,1,1,1,44.79999923706055,44.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,1,9,1,0,48.599998474121094,422.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,69,0,1,60.04999923706055,4176.7,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,0,52,1,1,102.69999694824219,5138.1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0
0,1,1,0,11,1,1,82.9000015258789,880.05,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,1,0,0,2,1,1,70.3499984741211,139.05,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,28,0,1,35.900001525878906,973.65,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,17,1,1,82.6500015258789,1470.05,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,0,1,1,35,1,1,19.850000381469727,739.35,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,0,0,0,8,1,1,19.200000762939453,161.95,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,46,1,1,94.9000015258789,4422.95,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
0,0,0,0,7,1,1,73.8499984741211,511.25,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,1,0,80.5999984741211,155.8,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,68,1,1,75.80000305175781,5293.95,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,0,0,0,43,1,1,104.5999984741211,4759.85,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,0,0,0,68,1,1,88.1500015258789,6148.45,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
0,0,0,0,36,1,1,94.80000305175781,3565.65,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,63,1,1,103.4000015258789,6603.0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
0,1,0,0,32,1,0,54.650001525878906,1830.1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,71,1,0,85.75,6223.8,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,1,1,66,1,1,67.44999694824219,4508.65,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,63,1,0,20.5,1328.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
0,0,0,1,41,1,1,20.25,865.0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0
0,1,0,0,1,1,1,72.0999984741211,72.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,2,1,1,90.4000015258789,168.2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,0,1,0,70,1,0,19.450000762939453,1303.5,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,23,0,1,44.95000076293945,996.85,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1,1,0,64,1,0,97.0,6430.9,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
1,0,1,1,37,1,1,62.79999923706055,2278.75,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0
1,0,0,1,17,1,0,44.599998474121094,681.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0,1,0,0,7,1,1,89.1500015258789,574.35,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1,0,1,1,4,1,1,84.80000305175781,371.9,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,21,0,1,41.900001525878906,840.1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,0,0,0,10,1,1,80.25,846.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0,0,16,1,1,54.099998474121094,889.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,64,1,1,105.25,6823.4,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
1,1,1,0,27,0,0,30.75,805.1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,1,1,42,1,0,97.0999984741211,4016.75,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
1,0,0,1,5,1,0,20.200000762939453,83.75,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0,0,0,41,1,1,98.80000305175781,3959.15,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,58,1,0,50.29999923706055,2878.55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
0,0,0,0,47,1,1,20.549999237060547,945.7,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
1,0,0,0,18,1,1,75.9000015258789,1373.05,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,5,1,0,96.5,492.55,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
1,0,1,0,23,1,1,59.95000076293945,1406.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,1,1,0,19.149999618530273,19.15,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
1,0,1,0,71,1,1,98.6500015258789,6962.85,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0
1,0,1,1,72,1,1,112.5999984741211,8126.65,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
1,0,1,1,33,1,0,20.600000381469727,690.25,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1
1,0,0,0,2,1,1,85.6500015258789,181.5,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1,0,0,1,24,0,0,35.75,830.8,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,0,1,1,56,1,1,99.75,5608.4,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0,0,0,37,1,1,96.0999984741211,3646.8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
0,0,0,0,43,1,0,85.0999984741211,3662.25,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,1,0,0,25.350000381469727,25.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,25,1,1,104.94999694824219,2566.5,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
0,0,0,0,61,1,0,89.6500015258789,5308.7,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
1,0,0,0,17,1,0,86.75,1410.25,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,0,1,0,41,1,1,86.19999694824219,3339.05,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,0,1,1,0,50.650001525878906,50.65,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,72,0,1,64.80000305175781,4732.35,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,0,0,1,1,1,90.8499984741211,90.85,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0,0,0,48,1,1,108.0999984741211,5067.45,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1,1,1,0,11,1,0,19.950000762939453,214.75,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,1,0,55,1,1,85.44999694824219,4874.7,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,42,0,1,54.75,2348.45,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0
